fips,county_name,peak_year_2008,peak_employment_2008,trough_year_2008,trough_employment_2008,recovery_employment_2008,n_recovery_years_2008,recovery_ratio_2008,flag_tiny_base_2008,flag_implausible_2008,never_recovered_2008,peak_year_covid,peak_employment_covid,trough_year_covid,trough_employment_covid,recovery_employment_covid,n_recovery_years_covid,recovery_ratio_covid,flag_tiny_base_covid,flag_implausible_covid,never_recovered_covid,poverty_rate_2007,median_hh_income_2007,total_population_2007,rucc_2003_2007,population_density_2007,poverty_rate_2019,median_hh_income_2019,total_population_2019,rucc_2013_2019,population_density_2019,proprietor_share_2007,proprietor_share_2019,net_migration_rate_2007,net_migration_rate_2019,pct_hs_plus_2007,pct_bachelors_plus_2007,pct_hs_plus_2019,pct_bachelors_plus_2019,birth_rate_2007,birth_rate_2019,wealth_band_2008,wealth_band_covid,pre_unemployment_2007,pre_unemployment_2019,working_age_share_2007,working_age_share_2019,share_agriculture_2007,share_mining_2007,share_utilities_2007,share_construction_2007,share_manufacturing_2007,share_wholesale_trade_2007,share_retail_2007,share_transportation_2007,share_information_2007,share_finance_2007,share_real_estate_2007,share_professional_services_2007,share_management_2007,share_administrative_waste_2007,share_education_services_2007,share_healthcare_2007,share_arts_entertainment_2007,share_accommodation_food_2007,share_other_services_2007,share_agriculture_2019,share_mining_2019,share_utilities_2019,share_construction_2019,share_manufacturing_2019,share_wholesale_trade_2019,share_retail_2019,share_transportation_2019,share_information_2019,share_finance_2019,share_real_estate_2019,share_professional_services_2019,share_management_2019,share_administrative_waste_2019,share_education_services_2019,share_healthcare_2019,share_arts_entertainment_2019,share_accommodation_food_2019,share_other_services_2019,pop_trend_2007,pop_trend_2019
01093,"Marion County, AL",2006,13030,2009,10499,11318.5,2,0.868649270913277,FALSE,FALSE,TRUE,2019,11789,2020,11858,12676,2,1.075239630163712,FALSE,FALSE,FALSE,19.7,32752,30849,8,41.55631770801059,16.9,44675,29709,7,40.02063738815802,0.19601063829787235,0.21671490593342985,1.9449576971700864,5.183614392944899,NA,NA,NA,NA,12.727211184,10.158260314,lower,lower,5.3,3.8,53.08113715193361,50.244033794473054,1.2197982641332394,0.5277973258268824,NA,2.5568848228946752,40.62866525920713,2.650715458597232,11.78747361013371,4.9964813511611545,NA,3.976073187895848,0.422237860661506,0.8913910391742904,NA,NA,NA,13.394323246539996,NA,5.876143560872625,2.920478536242083,0.7419620774938169,NA,NA,0.7537392533270522,34.931103521375576,5.700153103285832,12.495583559062537,5.947473795783771,0.6595218466611706,4.840419267459663,0.17665763749852786,0.9186197149923448,0.683076198327641,5.064185608291131,0.1295489341655871,14.61547520904487,0.08244023083264633,8.64444706159463,3.0149570133082086,-0.13266175119831525,-0.36720878485343444
01095,"Marshall County, AL",2006,40897,2009,37268,37615,2,0.9197496148861776,FALSE,FALSE,FALSE,2019,41108,2020,40313,42677.5,2,1.0381799163179917,FALSE,FALSE,FALSE,19.6,36931,89605,4,158.3535682349157,15.7,48913,96774,4,171.0229140378967,0.23457938491948144,0.2202638118906519,5.189442553428938,2.232004464008928,76.45392262916602,15.549717543227048,82.10050033973685,20.079992587559452,17.398271619,14.460154242,lower,middle,3.5,2.7,51.85201718654093,49.61249922499845,NA,NA,NA,4.428032781776822,37.153719111277304,4.468542582032345,15.823751207503662,1.944470412265121,2.0878127824000496,2.720388894082453,1.6110435947773518,1.916425165934374,0.8912156056215138,3.552397868561279,0.2960331557134399,10.700819544420554,0.39574958711165126,8.055217973886759,3.3903586675391852,NA,NA,0.2698702881518238,3.604074170801776,37.46844258727257,4.175734888714779,13.705348074635095,2.2082934331563218,1.1955543948231333,2.472360059197354,1.630829053132527,2.0225762456109804,1.4509155276979775,3.9000609384521634,0.15379704593598562,12.089028176779548,0.4091581788108296,10.147703200719654,3.0411189460549606,1.1996213564614333,0.3767284396259507
01097,"Mobile County, AL",2007,178930,2009,168733,173271.5,2,0.9683759011904096,FALSE,FALSE,FALSE,2019,177088,2020,170294,178002.5,2,1.0051640992049151,FALSE,FALSE,FALSE,20.8,37575,405715,2,330.0159429956563,17.7,49492,413210,2,336.11251199791764,0.1755719949880709,0.20559663378073337,0.3869711496986802,-3.1388398151061203,80.8181319911378,18.92132871181652,87.46741878318292,22.890823061261603,15.481160666,13.161362708,middle,middle,4.1,4,52.00202112320225,51.23012511797875,0.2949242965022354,0.20350402624888855,NA,9.441960651713815,10.666115640380209,4.5490976944559245,14.317290954402576,4.182164280973312,2.1433670210767555,3.633642659453232,1.362537726515635,5.118908967952812,1.0751274248287437,7.979236327660267,NA,14.749971822519443,1.1577813677975228,8.45825349713842,5.646767103730698,0.25552838236337944,0.1271189174888529,0.609138366037955,8.429210249527337,10.068850703025689,4.787285527156343,13.279732598581688,5.117020384195957,1.8119285294857816,4.231059603931008,1.4396056087189382,6.175914514141173,1.6912623489252967,8.795080433365811,2.057132532763772,14.343143644376765,1.098901098901099,10.42117013931459,5.251882585998851,0.2002561339460307,-0.020933412630397275
01099,"Monroe County, AL",2006,8838,2013,6859,6600.5,2,0.7468318624123105,FALSE,FALSE,TRUE,2019,6839,2021,6728,6370.5,2,0.9314958327240824,FALSE,FALSE,TRUE,23.6,32367,23437,7,22.85045175392841,23.3,40005,20733,7,20.21412365977718,0.2150785519125683,0.25362475654620215,-6.741477151512566,-12.781555973568707,NA,NA,NA,NA,12.635260684,9.5226701759,lower,lower,6.6,5.1,50.75734949012246,49.553851348092415,3.9711191335740073,NA,0.5415162454873647,1.9577895029158567,32.29658428214385,1.7495140238822549,12.357678422660372,14.20438767009164,1.013607331296862,3.0269369619550126,NA,0.8331019161344071,4.9014162732574285,NA,NA,10.247153568453207,0.9025270758122744,4.818106081643988,3.0824770896973064,3.5595105672969964,0.5190952910641453,0.9084167593622544,3.7078235076010384,25.67667779013719,3.2814238042269186,14.794215795328142,13.274008157211716,1.186503522432332,2.8735632183908044,0.7044864664441972,0.778642936596218,NA,1.46459028550241,NA,13.867259918427882,NA,6.025213199851687,4.338153503893214,-0.5263522814716648,-1.212337123892604
01101,"Montgomery County, AL",2007,102853,2009,95787,99225,2,0.9647263570338248,FALSE,FALSE,TRUE,2019,98847,2020,94151,98149,2,0.9929385818487156,FALSE,FALSE,FALSE,18.1,41199,227888,2,290.17232993019707,15.8,52711,226486,2,288.38714770663927,0.1542835814341545,0.16544191693952595,-2.606543565260128,-6.781876142454721,84.24493723730949,31.81297142776276,89.5459652369308,35.38893662018373,15.424153124,13.501401797,middle,middle,4.2,3.4,52.12955486905849,51.139143258302944,0.02227171492204899,0.03652561247216036,0.5158129175946548,5.9367483296213805,12.33674832962138,5.505567928730512,12.767037861915368,3.798663697104677,2.359910913140312,6.034743875278396,1.821826280623608,5.710467706013363,0.7830734966592428,8.799109131403117,1.9082405345211584,15.274832962138085,1.15456570155902,8.855233853006682,6.375055679287305,0.04759457041140746,0.02570106802216003,0.7529461039084662,3.957964475412645,11.697793515715729,6.451919964970396,11.524549279418205,4.720429493403392,1.779085041978411,3.995088240333543,1.4744797913454033,5.577131760808727,1.4249814381175396,9.154339672930112,2.218858872579816,17.44626573000552,1.2802939440668608,11.632113008547984,4.827993222533173,0.2827570871739571,-0.1497235298857369
01103,"Morgan County, AL",2007,55220,2009,51208,53217.5,2,0.9637359652299892,FALSE,FALSE,FALSE,2019,54572,2020,53878,57037,2,1.0451696840870777,FALSE,FALSE,FALSE,14.2,43619,116397,3,200.79734471444297,13.7,54355,119679,3,206.45914772786085,0.1931165765628569,0.20137102410444763,4.072269903863502,2.3145246868707123,82.23330921278135,19.50844854070661,85.89168344207029,23.3938056316849,13.981564209,11.73801291,middle,middle,3.6,2.9,54.00912394649347,51.547890607374725,NA,0.2082640965990916,NA,6.0263653483992465,27.025589896975735,4.750193862855877,13.483992467043317,2.7583914921900963,0.8419186883793065,3.6867176249030686,0.9283261327129722,4.648277390052066,0.6580259222333001,7.14079982275396,NA,13.687825412650936,0.4807798825744987,8.37265979838263,4.590672427162955,0.02414716600079027,0.10317425473064934,0.17561575273302016,8.126618957720508,27.156780963252405,4.0918470386793695,11.564297317469377,4.302585941958994,1.2315054660403038,2.9481494490055757,0.858321991482636,5.378232427448742,1.8000614655134566,4.276243579049041,0.3534267023752031,12.833121130965448,0.5180664705624094,10.071563419238704,4.173069324318392,0.6519380513427819,-0.05039048773189947
01105,"Perry County, AL",2006,3314,2009,3076,3231,2,0.9749547374773688,FALSE,FALSE,TRUE,2019,2543,2022,2271,2251,2,0.8851749901690916,FALSE,FALSE,TRUE,32.7,24132,10774,8,14.9707504828602,33.9,29572,8923,8,12.398738310614588,0.2917403384693104,0.29939293598233996,-11.880452942268423,-18.267398856886697,NA,NA,NA,NA,16.165413534,10.559662091,lower,lower,8.6,6.6,45.37776127714869,44.79435167544547,NA,NA,NA,5.509964830011723,26.025791324736225,NA,15.123094958968348,NA,NA,3.3411488862837047,0.23446658851113716,1.5240328253223916,NA,0.8792497069167644,NA,NA,NA,5.685814771395076,4.9824150058616645,NA,NA,NA,4.8828125,29.557291666666668,2.4739583333333335,10.481770833333334,1.1067708333333333,NA,4.427083333333333,0.5208333333333334,1.0416666666666667,NA,1.8229166666666667,18.5546875,9.635416666666666,NA,8.268229166666666,4.427083333333333,-1.301825249557731,-1.8417074382384269
01107,"Pickens County, AL",2006,7773,2011,6716,6947,2,0.8937347227582658,FALSE,FALSE,TRUE,2019,7022,2021,6269,6545.5,2,0.9321418399316436,FALSE,FALSE,TRUE,22.2,31497,19989,8,22.67848714783619,24.3,40249,19930,3,22.611548794655825,0.297029702970297,0.32062593640752457,-8.154484966731703,-7.024586051179127,NA,NA,NA,NA,12.142547384,10.273114508,lower,lower,5.1,3.7,50.432738005903246,52.7295534370296,2.9468289557975655,NA,NA,NA,23.542600896860986,3.0108904548366433,17.136450992953236,2.146060217809097,NA,5.861627162075592,1.0890454836643175,1.4093529788597052,NA,NA,NA,20.6598334401025,NA,5.15695067264574,5.317104420243433,3.3381712626995648,NA,NA,12.227866473149492,23.040638606676342,1.4150943396226414,15.130624092888244,1.632801161103048,0.6531204644412192,5.2249637155297535,0.2539912917271408,3.483309143686502,NA,NA,NA,20.4644412191582,0.2539912917271408,7.402031930333817,3.62844702467344,-0.621738192704957,0.45323581717664485
01109,"Pike County, AL",2008,15155,2013,13816,13680,2,0.9026723853513692,FALSE,FALSE,TRUE,2019,14072,2020,14030,14719,2,1.0459778283115406,FALSE,FALSE,FALSE,27,25817,31761,6,47.25868105412109,21.8,41271,33114,6,49.27187319121457,0.1908713692946058,0.1928934010152284,-4.974654450426624,-8.848221296128525,NA,NA,NA,NA,14.062266252,10.398456809,lower,lower,4.1,3.6,45.76052391297503,43.38346318777556,0.7950612664858292,NA,NA,4.573940697783182,18.426714058553923,3.423440276868394,24.16986250116921,NA,1.1317930969974743,3.030586474604808,0.8324759143204564,1.5807688710130017,NA,3.460854924703021,NA,9.933589000093535,NA,10.588345337199511,3.227013375736601,2.403369672943509,NA,NA,4.732408325074331,17.831185992732077,3.5926660059464814,13.404360753221011,14.03204492897258,1.734390485629336,2.948463825569871,0.8259002312520648,8.564585398083912,NA,1.635282457879088,0.47902213412619754,9.42352163858606,0.7185332011892963,13.924677898909811,3.0806078625702016,0.9397772793098946,-0.043496643634299836
01111,"Randolph County, AL",2006,9321,2009,8159,8393.5,2,0.9004935092801202,FALSE,FALSE,TRUE,2018,8251,2020,7985,8308,2,1.006908253545025,FALSE,FALSE,FALSE,20.9,34352,22662,6,39.03539746791836,17.5,42922,22722,6,39.13874773921282,0.28911966013688933,0.3358702432938241,0.13238019592268996,2.4205615702843057,NA,NA,NA,NA,12.173913043,11.177363638,lower,lower,5.2,3.5,51.17818374371194,49.62151219082827,1.3522079019649271,NA,NA,3.3805197549123176,NA,1.394464398901331,15.381364884851044,3.1903655186985,1.3522079019649271,3.211493767166702,0.8451299387280794,1.648003380519755,NA,0.5704627086414537,NA,15.296851890978235,NA,4.458060426790619,3.3805197549123176,2.196078431372549,NA,NA,2.69281045751634,25.359477124183005,1.4901960784313726,19.241830065359476,3.843137254901961,1.2026143790849673,3.607843137254902,0.7058823529411765,1.3594771241830066,NA,5.4640522875816995,NA,16.41830065359477,NA,9.490196078431373,5.254901960784314,0.1809616428481986,0.11939574540416054
01113,"Russell County, AL",2007,20626,2009,19246,22547.5,2,1.0931591195578396,FALSE,FALSE,FALSE,2019,22536,2020,21747,22211,2,0.9855786297479588,FALSE,FALSE,TRUE,21.2,33546,51074,2,79.65601030596616,18.9,43670,57961,2,90.39711033684664,0.2064937968033978,0.2545959402527767,3.406821474722951,2.570694087403599,NA,NA,NA,NA,15.331958928,13.996284937,lower,lower,6.2,3.2,51.79934996279908,53.06844257345456,0.4199052979540784,NA,0.6789958009470205,8.38917180380595,NA,4.29732868757259,18.68131868131868,1.5456088626820337,NA,3.091217725364067,NA,2.45689270079514,NA,1.0631644777986242,1.036362011971768,13.749664969177164,0.6879299562226392,13.097471634057,6.253908692933083,0.5667506297229219,NA,0.5577545879812882,4.956818999640158,27.32097876934149,1.0075566750629723,16.78661388988845,1.754228139618568,0.9175962576466354,3.355523569629363,1.3763943864699533,1.7992083483267365,0.41381792011514934,2.392947103274559,0.845627923713566,13.745951781216265,0.17092479309103994,16.165887009715725,5.757466714645556,0.36007788359899706,0.11414256135742207
01115,"St. Clair County, AL",2007,35174,2009,33359,35735.5,2,1.0159634957639163,FALSE,FALSE,FALSE,2019,41196,2020,39892,43442,2,1.0545198562967275,FALSE,FALSE,FALSE,11.6,50046,79348,1,125.62815661563306,11.2,65403,89512,1,141.72036541536707,0.2860403337449022,0.28908252178370064,27.499117810152743,8.903834122799179,75.28768699654776,12.940161104718069,85.56974912903073,13.564849429694087,13.789694155,11.034653076,higher,higher,3.5,2.8,55.6611382769572,53.55483063723299,NA,NA,0.418647555524019,10.650677641382249,17.34903852976655,8.351663946640176,18.051514936493295,2.2919179734620023,1.0075924217696728,3.0937344781097,1.1211239622507627,2.852479954587384,NA,4.2574327680408715,NA,11.175761016107288,0.3051160150429291,11.374441211949197,6.6486908394238275,0.07191856605443682,NA,0.37065722504978976,7.048019473334809,21.6806815667183,7.861252489488825,15.93826067714096,1.2724053994246514,1.3498561628678911,2.483956627572472,0.7911042265988051,3.2529320646160653,0.5200265545474663,6.168400088515158,0.16043372427528213,11.85549900420447,0.2046913033857048,13.598141181677365,5.299845098473114,2.8722760302637873,0.7821452303238052
01117,"Shelby County, AL",2008,98160,2009,93685,99589.5,2,1.0145629584352078,FALSE,FALSE,FALSE,2019,111218,2020,108259,118194.5,2,1.0627281555143953,FALSE,FALSE,FALSE,6.9,67031,183491,1,233.61138908198316,6.2,77801,217702,1,277.1670906252944,0.22465493507943005,0.251752106465076,15.025260094500547,8.231435632194467,91.03232357420885,38.17481807412422,93.5029251914945,44.52523438390039,14.655634001,10.325767105,higher,higher,2.7,2.4,56.732482792071544,52.619176672699375,0.2881055430985034,0.5566564113260677,NA,9.7369244407363,8.568858528445533,7.155707357772331,13.019502529071284,1.1328674975230746,6.7268081556030666,10.722480054231632,1.6647546540126192,7.527246180320176,1.1302602075402826,5.622620847890702,1.1393857224800543,7.495958700526673,1.2866976065077955,8.88825155133754,4.883454137769203,0.21689176514725192,0.5463327705871319,2.1290564622022137,7.14687675858188,6.789298443068843,7.024948414931533,12.0193209529169,2.086850497092478,4.748171074845245,11.13182329769274,1.6976177077471393,6.126899268429938,2.11381541924592,9.0320765334834,1.0176327143125117,9.145798161695742,1.401003564059276,9.845713749765522,5.777527668354905,3.4537709269568007,1.1531719768432147
01119,"Sumter County, AL",2007,4512,2009,4125,4870.5,2,1.0794547872340423,FALSE,FALSE,FALSE,2018,4504,2021,4274,4307.5,2,0.9563721136767318,FALSE,FALSE,FALSE,35,23439,13926,8,15.4078329235937,36.4,29209,12427,8,13.749327857353077,0.2829679595278246,0.299167327517843,-14.218009478672986,-12.472841393739438,NA,NA,NA,NA,13.388182498,10.853517418,lower,lower,6.7,4.9,46.13672267700704,43.24454816126177,NA,NA,NA,NA,NA,6.258191349934469,11.36959370904325,21.231979030144167,0.6553079947575361,3.145478374836173,NA,1.3761467889908257,NA,9.370904325032765,NA,15.334207077326344,NA,7.89646133682831,1.7365661861074706,1.0693342531907557,NA,NA,12.694032424974129,7.519834425664022,4.449810279406692,9.313556398758193,25.388064849948258,0.6209037599172128,2.0351845463953087,0.41393583994480854,0.48292514660227664,NA,5.79510175922732,NA,11.521214211797172,0.3794411866160745,11.00379441186616,2.276647119696447,-0.8140154194965166,-1.1132401106532575
01121,"Talladega County, AL",2006,37754,2010,30722,32335.5,2,0.8564787837050378,FALSE,FALSE,TRUE,2019,33063,2020,31830,33612.5,2,1.0166197864682576,FALSE,FALSE,FALSE,18,38644,82226,4,111.59607935745326,17.4,47719,79978,4,108.54512240471868,0.15362810289559437,0.1677515630226156,-0.3648481015737115,1.5879366825877117,71.8632088494598,11.190664629769376,80.26872714828623,15.329334846274383,12.812675441,10.542422634,middle,lower,5.3,3.8,53.86252523532703,52.04431218585111,0.09969692135906844,1.6310416334343596,NA,3.796458765353326,40.2177380762482,2.2571382995693092,12.737278672834584,4.354761524964109,0.9251874302121552,2.4326048811612697,1.140532780347743,1.0727388738235764,0.4067634391449992,4.358749401818472,1.0129207210081352,12.20689105120434,NA,6.524166533737438,3.716701228266071,0.01177532676531773,1.49154139027358,0.26690740668053536,3.489421831455823,38.17560937316011,2.4845939474820424,11.029556070180949,6.845389959571378,0.6162421007182949,2.09993327314833,0.5848412293441143,1.6328453114573929,0.05102641598304353,4.509950151116693,0.8635239627899675,12.544648113985165,0.6083918828747498,10.201358087686934,2.492444165325588,0.25519912195031136,-0.38136459430201386
01123,"Tallapoosa County, AL",2006,17755,2009,15972,16666,2,0.938665164742326,FALSE,FALSE,TRUE,2019,16107,2020,15102,15598.5,2,0.9684298752095364,FALSE,FALSE,TRUE,17.1,35801,41414,6,57.797918024481845,16,47100,40367,6,56.33671118207028,0.20063008663691256,0.23522353800406903,2.559520934949534,0.6936358907028017,NA,NA,NA,NA,12.66009127,9.517688067,lower,lower,5.4,3.6,52.7768387501811,50.01610226174846,0.3669724770642202,NA,NA,3.908256880733945,11.535168195718654,NA,9.62691131498471,NA,NA,2.085626911314985,0.8012232415902141,1.290519877675841,NA,19.204892966360855,NA,14.085626911314984,1.1743119266055049,5.5474006116207955,3.015290519877676,0.6770287022027272,NA,0.6198150090588348,3.8428530561647753,24.34442643272623,1.172880709449795,15.333269762563171,3.5853914370172593,1.8785162582244683,2.6699723467149803,0.8677410126823687,2.0024792600362353,0.7247067798226375,5.606941928101459,0.6388862401067988,19.061695432440164,2.059692953180128,9.56422237055402,5.225517307142176,-0.09450270546447204,-0.23870741313950505
01125,"Tuscaloosa County, AL",2007,86972,2009,81495,88684,2,1.0196844961596836,FALSE,FALSE,FALSE,2019,106493,2020,99831,106652,2,1.0014930558816073,FALSE,FALSE,FALSE,18.6,41543,184350,3,139.5684771326495,16.2,52307,209355,3,158.4993682132131,0.14762696115221044,0.18221428028286824,2.8369948467588824,0.2770413890282057,83.66537530711966,26.730222414443595,89.112311819377,31.591546405854594,13.790506804,11.640657546,middle,middle,3.4,2.9,48.104692161649034,49.32769697403931,0.3454676005581673,2.575427092788533,NA,8.619077940200235,18.87472396461328,2.5483315947055396,14.746724831669216,2.923604243155,1.6474062834460057,2.3193746359042446,1.995583433812472,4.0196171406120875,0.6530015038001437,5.100727514123529,1.0160811781122567,15.430886158264803,0.8616368390391936,11.331337298307886,4.4531451099399835,0.2221312187434074,2.195252100318926,0.3884193936686398,6.014916297482099,21.22904334661157,2.5948401027512005,12.1328319868955,5.2554509015549185,2.205179752553268,2.221312187434074,2.319347753248204,2.757405408088555,0.6601888735837583,5.775411687328593,0.8959706141493864,15.731605921844558,0.6403335691150739,12.960549991933783,3.788640283930854,1.5604019817304415,0.7412605596294641
01127,"Walker County, AL",2006,28777,2010,24076,24227,2,0.8418876185842861,FALSE,FALSE,TRUE,2019,26136,2020,24866,26001.5,2,0.9948538414447504,FALSE,FALSE,FALSE,19.1,35497,67695,1,85.57818846543309,17.3,45991,63521,1,80.30153053420158,0.21931370710669415,0.20523551940616733,0.05908855897776793,1.1492262401410558,76.82848299786045,8.049271930371201,82.3339390268524,12.176683042824775,13.6159206,11.793379983,lower,lower,4.4,3.3,53.55048378757663,50.556508871082,0.824845341498469,4.492907579828782,NA,3.749297006811223,11.091670311816534,2.3370618009123287,24.20796100731113,2.6869961882147098,1.0810473036305692,3.1869024557895393,1.0060613634943447,3.486846216334438,NA,1.3060051240392427,NA,20.52115228394676,NA,9.448228457164282,5.792663875523339,0.6865450629332974,2.315406878912297,2.7461802517331897,3.6009961634246483,14.027057952480313,2.8202194251867807,20.798276906508715,1.285589284512351,1.1509726055058225,3.399071144914855,1.601938480177694,3.277916133808979,NA,1.709631823382917,0.4173117049202396,20.60308272194925,0.5855825536784007,12.983778690179712,5.6875546880258465,-0.5988589451211279,-0.567791926911887
01129,"Washington County, AL",2007,6655,2009,5997,6101.5,2,0.9168294515401954,FALSE,FALSE,FALSE,2019,5790,2020,5545,6780,2,1.1709844559585492,FALSE,FALSE,FALSE,18.7,35810,17491,8,16.191547366131143,18.6,48864,16326,8,15.11309829623561,0.2882756470221391,0.3077189338871582,-7.432393802527014,-3.920127404140634,NA,NA,NA,NA,11.480590265,10.083109264,lower,middle,6.1,5.3,52.055342747698816,50.1408795785863,6.782334384858044,NA,NA,NA,42.11356466876972,3.1545741324921135,10.694006309148264,2.302839116719243,NA,2.6498422712933754,NA,NA,NA,NA,NA,9.49526813880126,NA,NA,3.123028391167193,3.562522265764161,NA,3.847524047025294,1.3181332383327395,62.52226576416103,4.239401496259352,5.09440684004275,9.173494834342714,NA,0.7125044531528322,NA,0.4809405058781618,NA,0.6590666191663698,NA,4.845030281439259,NA,1.2468827930174564,1.6031350195938725,-0.4885274104466153,-0.697640556711765
01131,"Wilcox County, AL",2006,3289,2013,2249,2912,2,0.8853754940711462,FALSE,FALSE,FALSE,2019,3536,2022,3255,3273.5,2,0.9257635746606336,FALSE,FALSE,TRUE,35.7,21325,12208,8,13.749946500453902,32.5,30998,10373,9,11.68317456169793,0.3235179407176287,0.2798900595510765,-10.812581913499344,-14.749831292779332,NA,NA,NA,NA,14.173102954,12.683578104,lower,lower,9.9,5.5,49.352883355176935,46.84276487033645,6.798245614035087,NA,NA,6.491228070175438,34.473684210526315,NA,13.24561403508772,4.868421052631579,NA,4.605263157894737,NA,NA,NA,NA,NA,NA,NA,5.964912280701754,4.2105263157894735,3.4692920768870135,NA,NA,5.391467416783873,46.60103141115799,1.5939990623534928,11.81434599156118,2.062822315986873,2.5316455696202533,3.8443506797937177,0.46882325363338023,0.8438818565400844,NA,NA,NA,11.064228785747773,NA,5.485232067510548,2.906704172526957,-0.827337593475419,-1.2178579836815806
01133,"Winston County, AL",2006,10159,2009,7975,8625.5,2,0.8490501033566296,FALSE,FALSE,TRUE,2019,9739,2020,9540,9567.5,2,0.9823903891569976,FALSE,FALSE,FALSE,16,32986,24858,6,40.55145277561627,16.7,40827,23629,6,38.54655554087364,0.2705031543314356,0.23471191233651467,-3.2987368251669484,0.1269626306657074,NA,NA,NA,NA,12.169301293,10.270064663,lower,lower,5.7,3.5,54.046986885509696,50.46764568961869,0.46496180670873466,NA,NA,2.9226170707406176,50.702977969666776,3.0001107051920735,10.627698439056791,2.2362448798848664,NA,5.347060777150448,NA,0.7638658253072069,NA,NA,NA,10.849108823203808,0.28783349939112146,5.778811026237131,2.28052695671427,2.5087514585764294,NA,NA,3.485997666277713,47.0828471411902,5.032088681446908,11.566511085180863,2.8442240373395564,0.7730455075845974,2.49416569428238,0.29171528588098017,1.0793465577596266,2.406651108518086,0.9189031505250876,NA,10.662193698949824,0.7292882147024504,5.498833138856476,2.5816802800466743,5.747060379368563e-4,-0.3364123457074486
02013,"Aleutians East Borough, AK",2008,1046,2009,1018,2008,2,1.919694072657744,FALSE,FALSE,FALSE,2019,2429,2022,2296,1843.5,2,0.7589543021819679,FALSE,FALSE,TRUE,16.9,56111,3012,9,0.4311323350110088,14.8,66923,3337,9,0.4776522582774689,0.1681184668989547,0.09864319765309865,1.3280212483399734,-21.87593646988313,NA,NA,NA,NA,6.9891484274,2.9708853238,higher,higher,7.8,2.4,74.46879150066401,72.99970032963739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.9205426356589148,NA,90.98837209302326,NA,2.4224806201550386,0.6298449612403101,NA,NA,0.436046511627907,NA,NA,0.24224806201550383,NA,2.3255813953488373,NA,0.9689922480620154,0.29069767441860467,1.6121209064758668,0.18545129165479235
02016,"Aleutians West Census Area, AK",2006,3021,2009,2786,3965,2,1.3124793114862627,FALSE,FALSE,FALSE,2019,3421,2022,3222,3509,2,1.0257234726688105,FALSE,FALSE,FALSE,10.2,61536,5466,7,1.244237774612678,7.6,84726,5634,9,1.2824799894196537,0.10490654205607476,0.09121887287024902,-26.89352360043908,-15.08697195598154,NA,NA,NA,NA,7.7693723165,6.7411743835,higher,higher,5.4,3.2,73.5089645078668,73.19843805466809,NA,NA,NA,NA,71.06598984771574,1.751269035532995,3.604060913705584,NA,0.6345177664974619,NA,1.116751269035533,NA,NA,0.38071065989847713,NA,NA,NA,NA,1.751269035532995,0.23161551823972207,NA,NA,1.910828025477707,65.46033584250145,9.467284308048638,3.155761436016213,10.162130862767803,0.46323103647944414,NA,0.781702374059062,0.3763752171395483,NA,0.4053271569195136,NA,2.924145917776491,NA,3.1847133757961785,1.0712217718587145,-0.010449867220674314,-0.10604501597037963
02020,"Anchorage Borough/municipality, AK",2008,143958,2009,143378,148815,2,1.0337390072104364,FALSE,FALSE,FALSE,2018,142499,2020,134901,142609,2,1.0007719352416509,FALSE,FALSE,FALSE,8,67856,278792,2,163.31618698482603,9.5,82512,288000,2,168.71022788182552,0.1799610797864378,0.18131438580518747,-12.177537375534447,-13.572916666666666,91.80012666099924,31.59107895772832,95.06618152797684,36.33919805104457,16.359888905,13.56216974,higher,higher,5,4.6,55.40080059686074,54.578472222222224,NA,4.576473568042841,NA,7.225820458081557,1.3011542497376705,4.521474834461048,11.819662047255491,7.938632992003473,3.18775554510258,3.7319535405434743,1.7744328255599378,7.50081412599052,1.7954191844266745,13.66790896262257,1.063791294279408,13.505807432065708,1.7027897383941817,10.237001121684695,4.031551905054818,0.011039736150306,3.681062022617659,0.4595290172564876,5.854510077209155,1.373757167203704,3.974994997619557,10.46152996943373,7.493910895529597,3.0442072434468814,3.265001966453002,1.8112067121595792,9.557651572127426,2.849631893797738,10.119298148774243,1.0936238623896888,18.6047153473032,2.2955751357542553,10.466359853999489,3.5761845291897525,0.956701785468872,-0.49858641330322584
02050,"Bethel Census Area, AK",2007,6057,2008,5977,6091,2,1.0056133399372629,FALSE,FALSE,FALSE,2018,6293,2021,5981,6008,2,0.954711584300016,FALSE,FALSE,TRUE,21.4,39519,16723,7,0.4112828083687726,23.5,48262,18386,7,0.4521823664813881,0.17452997516849947,0.11249537436783028,-14.59068348980446,-9.13738714239095,NA,NA,NA,NA,25.036560398,22.018849884,middle,lower,12.6,11.9,45.29091670154877,46.20363319917328,NA,NA,1.7758046614872365,1.637069922308546,NA,1.109877913429523,19.866814650388456,7.880133185349612,1.8867924528301887,0.9988901220865704,NA,NA,NA,NA,NA,NA,1.1653718091009988,NA,1.997780244173141,0.7018992568125516,NA,0.990916597853014,0.7431874483897605,NA,0.9083402146985962,37.07679603633361,14.987613542526836,2.8075970272502064,1.3212221304706857,2.1469859620148637,0.9083402146985962,NA,3.05532617671346,1.9405450041288193,23.245251857968626,1.7753922378199836,1.9405450041288193,4.293971924029727,0.5616966854872452,0.5804471968738678
