state_fips,state_abbr,state_name,peak_year_2008,peak_employment_2008,trough_year_2008,trough_employment_2008,recovery_employment_2008,n_recovery_years_2008,recovery_ratio_2008,flag_implausible_2008,never_recovered_2008,peak_year_covid,peak_employment_covid,trough_year_covid,trough_employment_covid,recovery_employment_covid,n_recovery_years_covid,recovery_ratio_covid,flag_implausible_covid,never_recovered_covid,poverty_rate_2007,median_hh_income_2007,total_population_2007,pct_rural_2007,population_density_2007,poverty_rate_2019,median_hh_income_2019,total_population_2019,pct_rural_2019,population_density_2019,proprietor_share_2007,proprietor_share_2019,net_migration_rate_2007,net_migration_rate_2019,pct_hs_plus_2007,pct_bachelors_plus_2007,pct_hs_plus_2019,pct_bachelors_plus_2019,birth_rate_2007,birth_rate_2019,pre_unemployment_2007,pre_unemployment_2019,working_age_share_2007,working_age_share_2019,share_agriculture_2007,share_mining_2007,share_utilities_2007,share_construction_2007,share_manufacturing_2007,share_wholesale_trade_2007,share_retail_2007,share_transportation_2007,share_information_2007,share_finance_2007,share_real_estate_2007,share_professional_services_2007,share_management_2007,share_administrative_waste_2007,share_education_services_2007,share_healthcare_2007,share_arts_entertainment_2007,share_accommodation_food_2007,share_other_services_2007,share_agriculture_2019,share_mining_2019,share_utilities_2019,share_construction_2019,share_manufacturing_2019,share_wholesale_trade_2019,share_retail_2019,share_transportation_2019,share_information_2019,share_finance_2019,share_real_estate_2019,share_professional_services_2019,share_management_2019,share_administrative_waste_2019,share_education_services_2019,share_healthcare_2019,share_arts_entertainment_2019,share_accommodation_food_2019,share_other_services_2019,pop_trend_2007,pop_trend_2019
25,MA,Massachusetts,2008,3261415,2009,3167782,3257346,2,0.9987523820182344,FALSE,FALSE,2019,3730081,2020,3395794,3666640,2,0.9829920583494032,FALSE,FALSE,10,62383,6431559,0.4027639332858487,824.457057417142,9.5,85700,6892503,1.4350519687840542,883.5451469260911,0.19073946605102987,0.21399187595501856,-4.2174844388429,-3.7846918601268658,88.39193494604203,37.899043328186195,91.32183476766473,44.97904991077348,11.982871079,10.224071802,4.497442237939258,3.044366766098185,54.1504633635484,53.386266208371616,0.03529670868764235,0.04762615808175888,0.4135082618696976,4.2137763867296085,8.832928153142822,4.65373278146848,11.94099040938001,2.559775870779563,3.514608770955591,6.988488067923229,1.6335056528410925,8.427487710401728,3.6893030803128624,6.567204770683627,6.033492510103479,16.513491963573795,1.651397993650496,8.247881140204058,4.012666476031908,0.03401870792694955,0.02388987388272759,0.3699239185771675,4.469857416727991,6.8931588142117874,4.457129931383793,10.725933240648104,3.021256967633798,3.640946712292683,5.5238467598952505,1.5414431728114926,9.330516552818178,3.2842227611142545,6.326062228248993,6.792756377621832,18.47032753637226,1.9534179942428065,9.34011384455104,3.7808604606936274,0.1574812845946738,0.48493940321145956
26,MI,Michigan,2006,4684107,2010,4161345,4295970.5,2,0.9171375675235428,FALSE,FALSE,2019,4771498,2020,4375767,4735410,2,0.9924367567585692,FALSE,FALSE,13.9,47931,10001284,18.726975456351404,176.66692103437222,12.9,59522,9986857,18.002010041797934,176.41207638944834,0.20051559671827032,0.20893958649437352,-6.634848085505821,-1.383718621384085,87.44522635261028,24.724238088353633,91.35142481239376,30.034909792799525,12.594367983,10.963135466,7.077602749272487,4.081392244651151,52.71924084947493,51.38753864203723,0.08401490356049086,0.17264005037639923,0.6130267575806637,3.8105016459924377,15.719437951685194,4.542391322328954,12.878985724788546,2.851110024540054,2.125186545357607,4.620467147813348,1.553001119204348,7.287194561214674,3.4373702521613225,8.431212865507543,1.7891811692715898,14.884170350115433,1.4680099288368276,9.088036934014672,4.621633268166189,0.1089504764164316,0.109880388210528,0.5824263761186588,3.97293504289658,15.426432416021424,4.596729927476933,11.5538021831313,3.224079588385854,1.6961339796806734,4.249244509499174,1.3876797243037726,7.253965445483042,3.133224692827515,9.33910414811032,1.759418247181613,16.14475157783412,1.2881037640818804,10.086828628817411,4.074144631945939,0.0699492064135665,0.1289916489362497
27,MN,Minnesota,2006,2772723,2009,2703127,2776210.5,2,1.001257788823478,FALSE,FALSE,2019,3002702,2020,2922199,3008105.5,2,1.0017995458756812,FALSE,FALSE,9.5,55664,5207203,27.33751689726711,65.39119501385645,8.9,74529,5639632,22.04445254583987,70.82156695607705,0.1987515341019025,0.1950105351652448,-0.21162992877366216,-0.8151241073885672,91.03836746405456,30.952211547097363,93.61381696667613,37.25362678219968,14.301199897,12.0296489,4.601142587594015,3.2978916977042645,53.14321335273466,51.740521367351626,0.08349499188408092,0.23722237618274675,NA,4.81143354843818,13.108872085197357,5.4328754107446855,12.492537313432836,3.1190862662813257,2.684943980363435,6.118769547488024,1.6107526030325825,5.589928342373016,4.8166198186784905,5.9517399738706995,2.38691159586682,16.100399857476543,1.604101508373253,8.70679757710123,4.648877627776238,0.09324325314535688,0.1906265800060086,0.4771709740530955,4.706091404034557,11.590301236160064,5.309333118391453,10.965150105150546,3.47670933751493,2.246154860739644,6.138959925551949,1.4170043452455101,6.746561540547076,4.736610708502172,6.3930432106454855,2.7072784694184113,17.60707403038008,1.8545698353496347,9.01869261601366,4.319965413897458,0.7737677615459848,0.6845411080847796
28,MS,Mississippi,2007,1220908,2009,1157723,1214427,2,0.9946916557185308,FALSE,FALSE,2019,1208961,2020,1148454,1212538.5,2,1.0029591525284935,FALSE,FALSE,20.7,36424,2928350,55.984906175832805,62.405457335773384,19.5,45928,2976149,53.16803694976293,63.4240918757678,0.20086818924706024,0.23919514242703155,1.3205388700121228,-2.702149657157622,78.49552825146638,18.89576143713721,85.30472847917626,22.314443259058105,16.188358124,12.078891836,6.131439726230666,5.489080470552919,51.221302098451346,50.65109307363307,0.5021629017728145,0.5938418914554757,0.8945872214573454,5.88923308347356,17.671417401798312,3.8756947631431338,15.308797783556848,3.6738522597861745,1.6697686672445735,3.744815834650621,1.1646312443696565,3.5729310081076946,0.8665417367803784,5.279031325956521,1.829436710689579,15.692086074142065,1.0795386942702223,12.23696734825693,4.447758910815359,0.46872749513112055,0.41549858786840144,0.9798293752596214,4.846439821067375,15.540857882992425,3.976199372525117,14.325568870900067,4.525396450988701,1.4175588596906878,3.376487017365148,1.0407816925957547,3.2766045384427516,0.8190989494074892,6.423476661733425,1.733801191075078,18.372427008556286,0.8802600075564174,13.587774468076224,3.979643595936234,0.3964723371440382,-0.036748036541645046
29,MO,Missouri,2007,2897235,2010,2749454,2793275,2,0.9641175120416536,FALSE,FALSE,2019,2969073,2020,2840458,2990694,2,1.0072820708685843,FALSE,FALSE,13.3,45012,5887612,27.08937001962765,85.64245485488424,12.9,57375,6137428,25.08260789373008,89.27633145918963,0.20428491753469835,0.20628580064149032,1.5439196740546082,0.07837159148750909,85.64209802969089,24.52558094730818,90.68473824831284,30.224251942744953,13.949237627,11.631732342,5.097368033149352,3.239900811115829,52.253715088562224,51.215297352571795,0.06351138627739056,0.16262332540085206,0.6639604821657504,6.031303260969954,12.340046716062604,5.1169996911906335,13.14364273807717,3.619701468004054,2.684200311901529,5.58090540953452,1.7328314808161844,5.907657455142286,2.916560034534571,6.413470109979262,2.7495018974077508,14.55757463808478,1.476710932055023,9.926247860406772,4.8483070614815436,0.07714019887646184,0.13810647310299884,0.6194377598329218,5.112098645237525,10.8924316239484,5.103815397419238,12.094523242165264,3.7600841672195378,2.230352803545701,5.4300418873242755,1.4176523469856437,6.480012248214783,3.5058159391671997,7.057366398278969,3.037400237898018,16.470355001943226,1.6674845228888513,10.544692243975016,4.333394836121242,0.6993460446842459,0.2659723702155059
30,MT,Montana,2007,490699,2010,465753,482233.5,2,0.9827480797800688,FALSE,FALSE,2019,523846,2020,511964,551771,2,1.05330765148536,FALSE,FALSE,14.1,43000,964706,64.99451646408336,6.627992601290773,12.6,57248,1068778,65.0243549174852,7.343017122752785,0.26656115438408257,0.2687222227894555,5.654572481149698,5.166648265589299,89.98797227539278,26.95879529311924,94.24732124806252,33.58016038816632,13.041548132,10.911773642,3.389353315718803,3.5062932760586576,52.71989600976878,50.14970368027785,0.4835969893190355,2.215049447862818,0.7761293586616432,8.221996738334742,5.7378740386708005,3.982962462585534,16.94907110373735,3.074557597786364,2.298145599154341,4.864516530198667,1.7000794218316766,5.019968513907299,0.8456587913749587,5.892195462497916,1.4934696034843855,16.395944681704997,3.027074082762636,12.747910584018973,4.259666993586899,0.2742712753481033,1.5315478602042774,0.8214811181951938,7.445572211442096,5.435582233405122,4.105806341557029,15.51645094568949,3.2379469902125937,2.259206345821694,4.412595688423567,1.6456276520886195,5.1301255943877,0.8350747382561784,5.198360236262448,1.69680363349468,19.225909972919375,2.7248544683028766,13.947320724140138,4.537070601531015,0.9364311790488689,0.9003154961270354
31,NE,Nebraska,2008,963909,2010,947677,979543.5,2,1.0162198921267465,FALSE,FALSE,2019,1016557,2020,999909,1036936.5,2,1.020047572344689,FALSE,FALSE,11.1,47072,1783440,42.13665724666936,23.217337945209874,9.9,63290,1934408,34.14052257848396,25.182683050687174,0.1989539939299803,0.20861926714624257,-2.340981474005293,-2.3795393732862973,89.60937616581039,27.52879359637088,92.03692491566872,33.228256681632686,15.332770405,13.131013243,2.962153025488034,3.102084546673771,50.93863544610416,49.45068465390962,0.0980459936270104,0.12683129175596602,0.1381442910206211,5.271731957337423,12.711914473725558,4.775468389594555,13.672011011319285,4.382278815151877,2.3849059449811136,7.576818407506804,1.3190957142587785,5.866795718658278,2.1111313627764616,8.314174559578653,2.162668359426557,14.300636670458616,1.3700042109497264,8.754375930965564,4.65819029721763,0.1688774902422446,0.1264829335631749,0.11655583351435692,5.672344967894591,11.656751245559082,4.717124364373623,12.820090581868213,3.857437500145987,2.4175408354180243,8.481714281710078,1.392480163318314,4.65464202877224,2.4247817789830446,7.865416552796989,2.222736095636514,16.059361722503684,1.789097007621677,9.254509823157472,4.287456116378314,0.570467954723286,0.6137598911649444
32,NV,Nevada,2007,1310637,2011,1182934,1249584,2,0.9534173077671392,FALSE,FALSE,2019,1483168,2020,1304124,1501650,2,1.012461164210663,FALSE,FALSE,10.6,54996,2601072,10.197449359341071,23.67616253544237,12.7,63268,3080156,9.15158193286314,28.03700708420145,0.1907714282064369,0.2242523215435312,12.664393757650693,10.14169412198603,83.68956015605261,21.770857921662916,86.85141724698637,25.69284978089986,16.096319478,11.766522358,4.770426624582574,4.132314738746518,54.541858126187975,53.28707377158819,0.01363097358601646,1.246690516689162,NA,10.86539120894192,4.149837013696201,3.367435854979821,12.057056077658082,4.030252398800474,1.4132727214949583,3.459507645889049,2.604435836582188,5.080506369762319,1.3875160352097249,9.038088117972311,0.7286298948157143,7.870841925864228,2.5696475849761584,26.7164573517778,2.92723067119583,0.02346269787733923,1.0711197176232603,0.3784945350145096,6.987524344530694,3.877607153586345,3.292466492334594,11.845571059079232,4.440236307415243,1.6321635540280142,3.2329378230579664,2.412298258449544,4.942940462611477,2.1329653283152754,10.1627566133498,1.103777256560638,10.891289235615425,2.725398449718091,25.926281154459858,2.913575627964048,3.6870547998881786,1.6646316000735517
33,NH,New Hampshire,2008,710631,2009,689189,698547.5,2,0.9829960978341784,FALSE,FALSE,2019,757400,2020,709276,743645,2,0.9818391866913124,FALSE,TRUE,7.3,62048,1312540,37.928748838130645,146.59040549523598,7.5,78571,1359711,36.94049691441784,151.8586761899316,0.22308306417281937,0.2179820195533425,-0.778642936596218,3.3323257662841588,90.52011147557816,32.51397072036126,93.29706557795356,37.5847920387854,10.944620055,8.8486703406,3.5311254091145683,2.562901860490247,55.131043625337135,53.4601102734331,0.1146178793424388,0.07449289875071745,0.5406404993641063,4.902051433246861,13.383251135275266,4.25743489721899,17.54421162263677,2.1857647036246814,2.3778412411528778,4.7987732223325175,1.2820803581241746,5.368722403172316,1.5980209661746414,6.274674682358442,5.16582956652809,14.57007827860344,1.8853507184988372,9.793984393127117,3.878864428157967,0.10755219587076968,0.04015066982282106,0.5535632510110229,4.79357073290291,10.95290923046162,4.045704039576628,15.839358621267923,2.4137163717984276,2.602214897994724,4.664733844595945,1.300139962977535,5.69446146503183,1.3667352506756278,9.48523293838404,4.3936765113744105,15.5961971349514,2.140079075857354,10.2371308234596,3.765616836836707,0.8168607840764341,0.3784214758982385
34,NJ,New Jersey,2008,4277491,2010,4142277,4199281.5,2,0.9817160340021756,FALSE,FALSE,2019,4529990,2020,4204301,4627487,2,1.0215225640674703,FALSE,FALSE,8.5,67142,8677885,0,1179.869538255377,9.1,85786,8882190,0,1207.6474180052544,0.192402088584537,0.2344157474735164,-5.937276191145654,-3.023240889915663,87.0157988667093,33.861580201151064,90.31502469057436,41.215807071584656,12.901566904,11.199886989,4.206507860358284,3.477687422560915,54.3082214157021,53.07748426908229,0.04489743639461569,0.05352735725878756,0.4704126167258244,4.836442517216828,7.983332236386641,7.355013915747393,12.745928848487264,4.764726782440515,3.11712195416365,6.023056636040462,1.6939496881075593,8.461992435710503,4.698391093266231,8.000728627495747,2.5020216135821847,13.835046709446678,1.3033092196230198,7.8406927532424335,4.262033892102503,0.02330924536121052,0.02998404617490553,0.5184796065126084,4.327925080353827,5.866098765503473,7.305543211845827,11.85271184806051,5.196227318488121,2.2892201704071393,5.18965763264787,1.6407658992310052,8.81804256473177,3.3806289396763565,9.387397818391284,2.8800188786492305,16.39924979443453,1.817411612103674,8.870836560144028,4.196268576115197,0.41381673242162353,0.0600519955151535
35,NM,New Mexico,2008,904195,2010,861951,868155,2,0.9601413411929948,FALSE,FALSE,2019,909337,2020,857288,919272,2,1.0109255424556574,FALSE,FALSE,17.9,41509,1990070,33.97955850799218,16.404461022240753,17.5,52021,2096829,32.73037524757622,17.284492304694837,0.2054661044601875,0.2022358788601873,3.6646952117262206,0.06867512801473082,82.25874895883288,24.79137219515889,85.88150811928291,27.671901867336892,15.599261532,11.039319071,3.5544265526593244,4.976885232882323,51.68948830945645,49.956863435215745,0.0876697140846145,3.042279225703577,0.6681895970463249,8.612654025410203,5.377750578884835,3.4870122690884062,15.557559138127294,2.6710454808053155,1.997094286208137,4.034052598714074,1.760557348917676,6.965148563571443,1.693753961098316,7.099533933473792,1.5506483354433238,16.16408406949421,2.3097777424815047,12.61883294948636,4.294103082766127,0.06469760463712712,3.001379284664806,0.7084154982568883,6.532906567039596,4.121873530922197,3.0739895459841717,14.47798962666224,3.03085780955942,1.671897811917702,3.8424481449474586,1.4813734510198795,8.984744087616383,1.0377992264214466,5.763827367552212,1.3688896060272724,19.575912631858216,2.0327770166801904,15.025204138784895,4.19510439276566,1.274799930890702,0.06502866275375219
36,NY,New York,2008,9094555,2011,8778553,9035286.5,2,0.9934830786113228,FALSE,FALSE,2019,9479772,2020,8631410,9359278.5,2,0.9872894094921272,FALSE,FALSE,13.8,53448,19132335,8.19423243425332,406.00459932427685,13.1,72038,19453561,6.985728731104809,412.82129124518144,0.193431500929485,0.22184095167847656,-6.641844814028189,-7.91474630274632,84.05166065276353,31.705036888063265,87.60144178437722,37.80694157676249,13.023222855,11.436717793,4.421444819714559,3.883757383790843,53.86227033971546,53.28881432042185,0.07094400682507375,0.06792935134972898,0.5272194172498321,4.3683685879805285,7.093869465683526,5.184968370022266,11.937517745962024,3.154431902120113,3.907604395394244,7.674396491206635,2.2693848323253936,7.942833632718282,2.4921771682477893,6.62845712588856,4.6439505957729486,17.513302333290216,1.9911334599931312,7.707066325873367,4.8119479163152885,0.0331735296635562,0.04604979100211045,0.4932410678061363,4.514612637393315,4.8374497046485745,4.0515092327562785,10.634233221545207,3.178214901195922,3.623533478744747,6.450623085426725,2.2309431332189402,7.643462720955249,2.196466856247418,8.421819342447602,5.078050848088497,20.176147720378317,2.176402221370267,9.58453294647942,4.619158108857565,0.09786466491261692,-0.0873540127395489
37,NC,North Carolina,2008,4353235,2010,4145611,4277770.5,2,0.9826647309414722,FALSE,FALSE,2019,4792192,2020,4482635,5042565.5,2,1.0522461328761452,FALSE,FALSE,14.3,44772,9118037,30.229642630316153,187.5207407216068,13.6,57388,10488084,21.16809895878027,215.6970058830023,0.19330348692559413,0.21388065102398449,9.672366979866393,4.656331890553127,82.99156345896002,25.622681696207675,88.6056041976453,32.29664855406447,14.574717344,11.423547604,4.725531241339498,3.861553344067561,53.58441734772517,51.92261999427159,0.13461396907113016,0.0886087808011706,0.5687635366781243,6.900666712764795,14.465815635741514,4.848584378534035,13.240153774432937,3.2373153937263424,2.147745243899991,5.2257432765508485,1.5557002937640385,5.6339626471329565,2.2118458062228012,7.807136213276707,2.221242017402787,14.42931818638068,1.465669534416342,9.491595270332065,4.3163461731490305,0.12523457644013403,0.09240658899156289,0.5288077668322899,5.554363248928196,11.474614887784734,4.884301051207592,12.854941489388754,3.5549837004338074,2.3373221923297955,4.917535892102466,1.5038066225569722,6.039027416836613,2.503114971698257,7.583036245556397,2.7229684027442267,15.707085861334177,1.8206946005462008,11.557663847511328,4.225452751600714,1.7386986197807097,1.0486922854210823
38,ND,North Dakota,2008,367446,2009,363637,381282,2,1.0376545124997958,FALSE,FALSE,2019,404622,2020,389124,406898.5,2,1.005626238810544,FALSE,FALSE,11.8,43936,652822,52.29449987898692,9.461974709608477,10.5,67402,762062,49.53783287973944,11.045294691590744,0.2226887795495903,0.21307222822384764,-2.288525815612832,-3.192653616109975,88.96792159310577,25.69151600049355,93.45348203221808,30.413283767038415,13.6802897,13.861862905,3.047977321851764,2.171642440595352,50.223950785972285,49.762880185601695,0.17379190723814272,2.3900655219390945,NA,5.692453197395511,8.973671721086182,5.973115177257502,15.554546416779626,3.527053834518692,2.4665476186411452,5.5282215522451255,1.2472727645205015,4.257048132505233,2.820618753819837,4.534978608913579,1.6050997169479546,17.493572430935643,1.4149187889879438,10.432977441195852,4.696137312678615,0.1115095391599426,5.3227408705102555,1.0966991478293848,6.631704369532424,7.535950505613685,6.131326538987301,13.488974989599049,5.263306852176275,2.0034924561249587,5.24915589543009,1.5916996148109577,4.735193146408629,1.4049069857613072,3.953494295749336,1.2209445480608945,18.41435699467641,1.6613223220021909,10.170009594348674,3.992550936368808,0.23857521696597495,1.196660393332749
39,OH,Ohio,2007,5672726,2010,5263164,5292641.5,2,0.9329979096469668,FALSE,FALSE,2019,5628876,2020,5264189,5581245,2,0.9915380974816288,FALSE,FALSE,13.1,46645,11500468,19.492224142530542,281.4677224850003,13,58704,11689100,20.081708600319956,286.08438847005334,0.17933605663149396,0.19427559546839893,-2.9821395094530065,-0.9426730886039132,87.05306966856612,24.061308810158877,90.7967087401496,29.27505697342979,13.187759605,11.494839751,5.605911854659696,4.128280515010582,52.76020071531002,51.36794107330761,0.02820912223207137,0.2198178598247103,0.555880723717682,4.4597388491890975,15.916866524847345,4.881370080890547,12.409441712404549,3.702462976311238,2.0729208946369417,5.612841612156563,1.412024446790674,5.1372596500186845,3.239971385201733,7.194580837327883,2.2567297785657092,15.805493815427024,1.243710714510509,9.136995333261815,4.705988384700493,0.02599169079406039,0.2359183201964793,0.4714502224547057,4.102070467988732,14.011717818910723,4.80510706217424,11.316859455321543,4.2029052120865025,2.017162651038569,5.263744479307929,1.3117668736510963,5.371799137515162,3.0802797503170662,8.259988496948111,2.3167382421156506,17.61486171525635,1.6467302127576493,9.808548215603311,4.131173840075038,0.17125335311320988,0.17250000715622882
40,OK,Oklahoma,2008,1698277,2010,1656157,1702032,2,1.0022110645083222,FALSE,FALSE,2019,1779709,2020,1722609,1874671.5,2,1.0533584423071412,FALSE,FALSE,15.8,41551,3634349,36.25298506004789,52.981400153733354,15.1,54447,3956971,33.65094159143446,57.684571280226095,0.23456041926934837,0.2458634983690421,3.3684161867778797,1.0169394721366418,84.82399517368908,22.777572693744595,88.4216208951896,26.210196529991094,15.303095239,12.348417909,3.9694609962435736,3.139658984966232,51.41856216890563,50.258038282312405,0.07149094167715456,3.767152091435003,0.6198685178360341,5.456249837520587,10.970533498284984,4.540171792350546,13.492137525633517,3.643591276728819,2.404848232759214,4.859701894242341,1.776721937702717,5.4019625983860635,2.0957932741933756,7.508842703106912,1.423472578827365,15.281704894568064,1.889731148182754,9.880277522483327,4.90741349596057,0.05958461620601897,3.166740821157166,0.7124526152805709,5.50328356083931,9.529480859242913,4.235419744078023,12.76975920553845,3.7873605154033703,1.9301998611827935,4.187794764099735,1.4713200092544805,5.495666411575219,3.3923365783338375,8.375375963266832,1.4964494829948922,15.568171706205842,2.0719357881435867,11.797682820480878,4.4375233586645075,0.7282295606158895,0.5089899807161347
41,OR,Oregon,2008,1824034,2009,1749580,1796060,2,0.984663663067684,FALSE,FALSE,2019,2013475,2020,1945908,2080652,2,1.0333637119904642,FALSE,FALSE,13,48735,3722417,22.675938778487204,38.77649063695367,11.5,66955,4217737,16.140266688036736,43.93624875709333,0.21748086842215897,0.21808287272466423,4.736438717102356,3.602879933006729,88.03592766419152,28.295803022000023,91.352449936716,34.54736392605647,13.298424317,10.311177061,5.181863112231073,3.714647510417693,54.11183110328585,52.68401040652843,0.8853151122159408,0.15904674823847267,0.533720279407913,6.818909372455675,12.524491507242042,5.291519153627653,14.047144163356576,3.7147229236447017,2.6620364887080195,4.494390387349895,2.199244291067731,5.512966370749476,2.8937033053975054,6.313208392524667,2.546236920096944,13.082711753825413,1.674931457619456,10.25919205605484,4.375409883774051,0.7973591736769248,0.08786528134840349,0.4985320291464472,6.325691771757153,10.975432404886137,4.739674764592238,12.748376104781174,3.724538692060788,2.292529321386738,3.9616045758096656,1.9301154600909685,5.926707942254742,3.5186272571002633,6.622084974976041,2.3236837701750916,15.84483624138613,1.8242390130367985,11.567671174528805,4.278138643381961,1.1768432620868685,1.1288722381721072
42,PA,Pennsylvania,2008,6136536,2010,5844272,5982336.5,2,0.974871898413046,FALSE,FALSE,2019,6291465,2020,5926899,6263693,2,0.9955857657954068,FALSE,FALSE,11.6,48562,12563937,15.999180830021672,280.8080293797656,12,63455,12801989,11.302048455126778,286.128568077939,0.17658470488417638,0.1920455984181212,0.4227178152835373,-1.013123820056399,86.80458682919341,25.83050493880059,91.00765659330555,32.31491323251259,12.014480625,10.560517904,4.598633603651075,4.291460024671537,52.57027315561993,51.80331743762629,0.05604507317230896,0.4055954230883376,0.569573453111714,4.981544773123308,12.41371426019926,4.55968627076622,13.133908847461557,3.968710990261783,2.578881708327736,5.54153359490267,1.3652325774305412,6.162051865558031,2.7118925258736932,5.698525237027163,4.486800730895501,16.975844804417708,1.4929891693665944,8.083905171428253,4.808944424150345,0.04895747213193508,0.4513407528223416,0.5303816109905117,4.590379253978806,10.1747697190568,4.520154699134653,11.664473086434858,4.4770087902142635,2.020444827483836,5.295719504811633,1.209524846231975,5.954513272584805,3.1732754456056576,6.1263592175800685,4.942851462381824,19.489895886654725,2.0322298860087966,8.858531617692702,4.429868556114421,0.32221631142976825,0.03897316548941987
44,RI,Rhode Island,2007,540743,2011,502241,516101,2,0.9544293684800358,FALSE,FALSE,2019,553360,2020,517491,560817,2,1.0134758565852249,FALSE,FALSE,11.9,52755,1057315,0,1022.6531926870646,11.6,70383,1059361,0,1024.6321189599707,0.17791575843783022,0.205264524215859,-7.1076263932697445,-1.754831450279933,82.9671675922901,29.801225653099618,89.26209448532168,34.84494318242672,11.846605885,9.8987178228,5.11316377776452,3.508236570127241,52.84631353948445,52.6986551326696,0.03421297691417074,0.05936291358617705,NA,4.802958176335043,11.848112508581568,4.733172766470377,12.42588132401955,2.2392506678327777,1.877861938176471,6.836251254664633,1.5504596094282808,5.226428731650175,2.2605488124018644,5.281486701121325,5.426042192983847,18.705661907815287,1.9669063085557368,10.051591356578522,4.386284901201533,0.03888094788604511,0.03326231379846633,0.290371009646071,4.473331715166716,8.870474752105864,4.511763172325755,10.75181818999074,2.725936513929718,1.4889380332083748,7.140384943858608,1.2104785278279708,5.184875536017692,3.271618256515368,5.591439898594892,6.812481458507511,19.56790456412884,2.056420076053831,11.908133085214452,4.061822954592447,0.09557859066611218,0.06408388897027884
45,SC,South Carolina,2007,2045347,2010,1929607,1999872.5,2,0.9777668532527732,FALSE,FALSE,2019,2263684,2020,2201091,2382735,2,1.0525917044958573,FALSE,FALSE,15.1,43508,4444110,24.004671351519203,147.8211357970289,13.9,56360,5148714,14.43673119151695,171.25785621284436,0.1831969645027456,0.21328858399071796,9.760784499033551,8.144363815896552,82.05544132389436,23.45020016984108,88.33415094953867,29.595807593390667,14.579801454,11.01411432,5.619769880510444,2.7666408658756905,52.99578543285382,51.141100476740405,0.2854722821885925,0.07899785577248618,0.7604302046056599,6.831676319937675,16.070967013844648,3.879510674418407,14.44544354687024,3.4559438302189247,2.0054655352135065,4.091385107872725,1.794561889541339,4.747637648606373,1.483242382652993,8.553065080399431,1.737649455812774,12.107665218979388,1.5169772580827183,11.247061850103083,4.898959194149062,0.20190765802505992,0.08618009793752558,0.558272622532197,4.614226077071683,12.829395210643652,3.884516616856622,12.923834234633524,3.791924309251126,1.929356942576354,3.8776940257699017,1.4328980212433942,5.118071863942144,1.580173652897344,14.60321759551371,1.6227507250926692,12.8006172136538,1.5978200539035994,12.268762894953642,4.266684313067673,1.4279241750119853,1.2578296119888144
46,SD,South Dakota,2008,421600,2009,419501,423904.5,2,1.0054660815939278,FALSE,FALSE,2019,451534,2020,445486,468006,2,1.0364800878782108,FALSE,FALSE,13.2,43507,791623,55.59691924059811,10.442480941607924,11.9,60414,884659,49.999770242233616,11.669740201234584,0.23285504646991684,0.2417124061105384,3.106276598835557,0.4634554105028039,88.1977453782594,24.9768961711984,92.12725902974174,29.723704103028933,15.483547076,13.509459514,2.846299810246679,2.733384601796981,50.31220669434819,48.97830689565132,0.14992322113826556,0.3540611020416817,0.6181682714004041,5.7821903328295505,12.613237463238525,4.695777011167008,15.568693608424775,2.7316313766586204,2.1843359007053964,9.004479524122495,1.184544884589407,3.233798448673255,1.3871683895217295,3.4131005636507363,2.2443051891607024,17.566155514297222,2.0101826640296334,10.812947308802462,4.43772734569266,0.12341792429438656,0.2894610007717103,0.7555517171250031,5.681124858264404,13.024352055897454,5.111117921229833,14.63770013623333,2.973731205233143,1.884978952089886,6.996375469085621,1.1675948548933954,3.543180950735911,2.1315362049127575,2.9598014169380655,2.2429745112733777,19.122256179950575,1.9451556375246208,11.370050397974053,4.02125128502297,0.6629055954739727,0.853469701906806
47,TN,Tennessee,2007,2906080,2009,2733221,2846787,2,0.979596914056048,FALSE,FALSE,2019,3218082,2020,3049484,3280624,2,1.0194345576029449,FALSE,FALSE,15.8,42389,6175727,26.878519727313076,149.80777982600125,13.8,56047,6829174,22.316315267410086,165.6587791179002,0.2157458639638856,0.2332623884273191,6.781549767339133,5.001336911316068,81.37227292936923,21.813096439633025,88.00976658950371,28.72251628794609,13.980394404,11.799154535,4.645437462286602,3.344936851431918,53.69369468566211,52.177466850310154,0.05352428103761969,0.17600399432521435,0.1291046054311189,5.225747239358969,15.196411893781972,4.974566877478275,13.154127307805416,4.7707706526973,2.072096600622417,4.687636335432832,1.541660876618655,4.705491227673305,3.351266323895824,7.857849204528194,2.0615937228339027,14.274138036899034,1.3202521337000184,9.772160264220089,4.668731155413506,0.06056057066409254,0.12673675788067365,0.11972641303410296,4.393724456744153,12.456281691071354,4.5042750257382425,11.722140761117911,5.801665966243905,1.7308945163320848,4.594748847972781,1.3368837732538827,4.544318409128864,3.489096344527251,9.9482665913024,2.494948697855972,15.60855115257777,1.558315241627501,11.149090949130956,4.347147872397042,1.1423063434971015,0.8106890002532063
